Date,SLEV(metres),StationID,
2010-02-09,3.222,7735,
2010-02-10,3.266,7735,
2010-02-11,3.367,7735,
2010-02-12,3.447,7735,
2010-02-13,3.333,7735,
2010-02-14,3.284,7735,
2010-02-15,3.167,7735,
2010-02-16,3.178,7735,
2010-02-17,3.017,7735,
2010-02-18,3.049,7735,
2010-02-19,3.068,7735,
2010-02-20,3.062,7735,
2010-02-21,3.076,7735,
2010-02-22,3.074,7735,
2010-02-23,3.163,7735,
2010-02-24,3.278,7735,
2010-02-25,3.255,7735,
2010-02-26,3.43,7735,
2010-02-27,3.456,7735,
2010-02-28,3.333,7735,
2010-03-01,3.316,7735,
2010-03-02,3.354,7735,
2010-03-03,3.264,7735,
2010-03-04,3.214,7735,
2010-03-05,3.144,7735,
2010-03-06,3.139,7735,
2010-03-07,3.218,7735,
2010-03-08,3.052,7735,
2010-03-09,3.098,7735,
2010-03-10,3.18,7735,
2010-03-11,3.335,7735,
2010-03-12,3.381,7735,
2010-03-13,3.22,7735,
2010-03-14,3.102,7735,
2010-03-15,3.074,7735,
2010-03-16,3.204,7735,
2010-03-17,2.99,7735,
2010-03-18,2.884,7735,
2010-03-19,2.883,7735,
2010-03-20,3.035,7735,
2010-03-21,3.102,7735,
2010-03-22,2.99,7735,
2010-03-23,2.94,7735,
2010-03-24,3.044,7735,
2010-03-25,3.17,7735,
2010-03-26,3.112,7735,
2010-03-27,3.097,7735,
2010-03-28,3.269,7735,
2010-03-29,3.597,7735,
2010-03-30,3.491,7735,
2010-03-31,3.291,7735,
2010-04-01,3.215,7735,
2010-04-02,3.513,7735,
2010-04-03,3.271,7735,
2010-04-04,3.318,7735,
2010-04-05,3.376,7735,
2010-04-06,3.174,7735,
2010-04-07,3.127,7735,
2010-04-08,3.214,7735,
2010-04-09,3.07,7735,
2010-04-10,3.071,7735,
2010-04-11,3.118,7735,
2010-04-12,3.171,7735,
2010-04-13,3.13,7735,
2010-04-14,3.098,7735,
2010-04-15,3.11,7735,
2010-04-16,3.117,7735,
2010-04-17,3.144,7735,
2010-04-18,3.158,7735,
2010-04-19,3.22,7735,
2010-04-20,3.176,7735,
2010-04-21,3.064,7735,
2010-04-22,3.023,7735,
2010-04-23,3.031,7735,
2010-04-24,3.06,7735,
2010-04-25,2.993,7735,
2010-04-26,3.221,7735,
2010-04-27,3.414,7735,
2010-04-28,3.299,7735,
2010-04-29,3.184,7735,
2010-04-30,3.045,7735,
2010-05-01,3.08,7735,
2010-05-02,3.002,7735,
2010-05-03,3.189,7735,
2010-05-04,2.892,7735,
2010-05-05,2.903,7735,
2010-05-06,2.867,7735,
2010-05-07,2.889,7735,
2010-05-08,2.958,7735,
2010-05-09,3.043,7735,
2010-05-10,3.082,7735,
2010-05-11,2.965,7735,
2010-05-12,2.956,7735,
2010-05-13,2.991,7735,
2010-05-14,3.01,7735,
2010-05-15,3.008,7735,
2010-05-16,3.027,7735,
2010-05-17,3.059,7735,
2010-05-18,3.054,7735,
2010-05-19,3.097,7735,
2010-05-20,3.157,7735,
2010-05-21,3.136,7735,
2010-05-22,3.151,7735,
2010-05-23,3.117,7735,
2010-05-24,3.16,7735,
2010-05-25,3.162,7735,
2010-05-26,3.163,7735,
2010-05-27,3.142,7735,
2010-05-28,3.107,7735,
2010-05-29,3.019,7735,
2010-05-30,3.051,7735,
2010-05-31,3.12,7735,
2010-06-01,3.092,7735,
2010-06-02,3.263,7735,
2010-06-03,3.146,7735,
2010-06-04,3.168,7735,
2010-06-05,3.063,7735,
2010-06-06,3.124,7735,
2010-06-07,3.088,7735,
2010-06-08,3.113,7735,
2010-06-09,3.175,7735,
2010-06-10,3.094,7735,
2010-06-11,2.985,7735,
2010-06-12,2.947,7735,
2010-06-13,2.974,7735,
2010-06-14,2.919,7735,
2010-06-15,2.929,7735,
2010-06-16,2.955,7735,
2010-06-17,2.947,7735,
2010-06-18,3.011,7735,
2010-06-19,3.04,7735,
2010-06-20,3.013,7735,
2010-06-21,3.023,7735,
2010-06-22,3.009,7735,
2010-06-23,3.023,7735,
2010-06-24,3.051,7735,
2010-06-25,3.075,7735,
2010-06-26,3.028,7735,
2010-06-27,3.018,7735,
2010-06-28,3.057,7735,
2010-06-29,3.016,7735,
2010-06-30,2.973,7735,
2010-07-01,3.016,7735,
2010-07-02,3.032,7735,
2010-07-03,2.992,7735,
2010-07-04,2.996,7735,
2010-07-05,2.938,7735,
2010-07-06,2.949,7735,
2010-07-07,2.995,7735,
2010-07-08,3.044,7735,
2010-07-09,3.089,7735,
2010-07-10,3.086,7735,
2010-07-11,3.118,7735,
2010-07-12,3.16,7735,
2010-07-13,3.026,7735,
2010-07-14,3.023,7735,
2010-07-15,3.047,7735,
2010-07-16,3.063,7735,
2010-07-17,3.067,7735,
2010-07-18,3.064,7735,
2010-07-19,3.031,7735,
2010-07-20,3.047,7735,
2010-07-21,3.051,7735,
2010-07-22,3.048,7735,
2010-07-23,2.956,7735,
2010-07-24,2.955,7735,
2010-07-25,3.001,7735,
2010-07-26,3.075,7735,
2010-07-27,3.132,7735,
2010-07-28,3.114,7735,
2010-07-29,3.063,7735,
2010-07-30,3.071,7735,
2010-07-31,3.104,7735,
2010-08-01,3.096,7735,
2010-08-02,3.098,7735,
2010-08-03,3.063,7735,
2010-08-04,3.076,7735,
2010-08-05,3.107,7735,
2010-08-06,3.094,7735,
2010-08-07,3.057,7735,
2010-08-08,3.03,7735,
2010-08-09,3.033,7735,
2010-08-10,3.053,7735,
2010-08-11,3.074,7735,
2010-08-12,3.081,7735,
2010-08-13,3.072,7735,
2010-08-14,3.085,7735,
2010-08-15,3.099,7735,
2010-08-16,3.1,7735,
2010-08-17,3.142,7735,
2010-08-18,3.114,7735,
2010-08-19,3.041,7735,
2010-08-20,3.026,7735,
2010-08-21,3.025,7735,
2010-08-22,2.976,7735,
2010-08-23,2.912,7735,
2010-08-24,2.962,7735,
2010-08-25,3.052,7735,
2010-08-26,3.087,7735,
2010-08-27,3.056,7735,
2010-08-28,3.102,7735,
2010-08-29,3.104,7735,
2010-08-30,3.122,7735,
2010-08-31,3.127,7735,
2010-09-01,3.081,7735,
2010-09-02,2.995,7735,
2010-09-03,3.014,7735,
2010-09-04,2.959,7735,
2010-09-05,2.89,7735,
2010-09-06,2.936,7735,
2010-09-07,3.053,7735,
2010-09-08,3.115,7735,
2010-09-09,3.116,7735,
2010-09-10,3.087,7735,
2010-09-11,3.085,7735,
2010-09-12,3.094,7735,
2010-09-13,3.043,7735,
2010-09-14,3.027,7735,
2010-09-15,3.039,7735,
2010-09-16,3.037,7735,
2010-09-17,3.041,7735,
2010-09-18,3.072,7735,
2010-09-19,3.143,7735,
2010-09-20,3.142,7735,
2010-09-21,3.081,7735,
2010-09-22,3.091,7735,
2010-09-23,3.142,7735,
2010-09-24,3.121,7735,
2010-09-25,3.162,7735,
2010-09-26,3.18,7735,
2010-09-27,3.156,7735,
2010-09-28,3.095,7735,
2010-09-29,3.013,7735,
2010-09-30,3.021,7735,
2010-10-01,3.009,7735,
2010-10-02,2.954,7735,
2010-10-03,2.982,7735,
2010-10-04,2.935,7735,
2010-10-05,2.806,7735,
2010-10-06,2.961,7735,
2010-10-07,3.126,7735,
2010-10-08,3.191,7735,
2010-10-09,3.287,7735,
2010-10-10,3.248,7735,
2010-10-11,3.083,7735,
2010-10-12,3.009,7735,
2010-10-13,3.006,7735,
2010-10-14,2.982,7735,
2010-10-15,2.895,7735,
2010-10-16,2.896,7735,
2010-10-17,2.87,7735,
2010-10-18,2.856,7735,
2010-10-19,2.927,7735,
2010-10-20,3.007,7735,
2010-10-21,3.077,7735,
2010-10-22,3.188,7735,
2010-10-23,3.3,7735,
2010-10-24,3.563,7735,
2010-10-25,3.452,7735,
2010-10-26,3.263,7735,
2010-10-27,3.155,7735,
2010-10-28,3.168,7735,
2010-10-29,3.07,7735,
2010-10-30,3.131,7735,
2010-10-31,3.052,7735,
2010-11-01,3.115,7735,
2010-11-02,2.953,7735,
2010-11-03,3.044,7735,
2010-11-04,3.135,7735,
2010-11-05,3.205,7735,
2010-11-06,3.276,7735,
2010-11-07,3.353,7735,
2010-11-08,3.228,7735,
2010-11-09,3.305,7735,
2010-11-10,3.145,7735,
2010-11-11,3.075,7735,
2010-11-12,2.898,7735,
2010-11-13,2.915,7735,
2010-11-14,2.939,7735,
2010-11-15,3.022,7735,
2010-11-16,3.063,7735,
2010-11-17,3.223,7735,
2010-11-18,3.181,7735,
2010-11-19,3.22,7735,
2010-11-20,3.236,7735,
2010-11-21,3.241,7735,
2010-11-22,3.169,7735,
2010-11-23,3.022,7735,
2010-11-24,3,7735,
2010-11-25,3.012,7735,
2010-11-26,3.171,7735,
2010-11-27,3.126,7735,
2010-11-28,2.98,7735,
2010-11-29,2.95,7735,
2010-11-30,3.237,7735,
2010-12-01,3.161,7735,
2010-12-02,3.201,7735,
2010-12-03,3.094,7735,
2010-12-04,3.04,7735,
2010-12-05,3.111,7735,
2010-12-06,3.167,7735,
2010-12-07,3.235,7735,
2010-12-08,3.376,7735,
2010-12-09,3.325,7735,
2010-12-10,3.199,7735,
2010-12-11,3.137,7735,
2010-12-12,3.283,7735,
2010-12-13,3.239,7735,
2010-12-14,3.425,7735,
2010-12-15,3.246,7735,
2010-12-16,3.216,7735,
2010-12-17,3.264,7735,
2010-12-18,3.398,7735,
2010-12-19,3.474,7735,
2010-12-20,3.544,7735,
2010-12-21,3.552,7735,
2010-12-22,3.502,7735,
2010-12-23,3.473,7735,
2010-12-24,3.509,7735,
2010-12-25,3.472,7735,
2010-12-26,3.428,7735,
2010-12-27,3.272,7735,
2010-12-28,3.366,7735,
2010-12-29,3.322,7735,
2010-12-30,3.098,7735,
2010-12-31,3.127,7735,
2011-01-01,3.212,7735,
2011-01-02,3.155,7735,
2011-01-03,3.145,7735,
2011-01-04,3.15,7735,
2011-01-05,3.192,7735,
2011-01-06,3.148,7735,
2011-01-07,3.209,7735,
2011-01-08,3.089,7735,
2011-01-09,2.983,7735,
2011-01-10,2.914,7735,
2011-01-11,2.973,7735,
2011-01-12,3.242,7735,
2011-01-13,3.251,7735,
2011-01-14,3.264,7735,
2011-01-15,3.247,7735,
2011-01-16,3.417,7735,
2011-01-17,3.311,7735,
2011-01-18,3.192,7735,
2011-01-19,3.045,7735,
2011-01-20,3.045,7735,
2011-01-21,3.108,7735,
2011-01-22,2.965,7735,
2011-01-23,2.948,7735,
2011-01-24,2.995,7735,
2011-01-25,2.932,7735,
2011-01-26,2.984,7735,
2011-01-27,3.028,7735,
2011-01-28,3.162,7735,
2011-01-29,3.195,7735,
2011-01-30,3.091,7735,
2011-01-31,3.011,7735,
2011-02-01,2.964,7735,
2011-02-02,2.99,7735,
2011-02-03,2.998,7735,
2011-02-04,3.038,7735,
2011-02-05,2.989,7735,
2011-02-06,3.003,7735,
2011-02-07,3.052,7735,
2011-02-08,2.826,7735,
2011-02-09,2.799,7735,
2011-02-10,2.848,7735,
2011-02-11,2.933,7735,
2011-02-12,3.17,7735,
2011-02-13,3.12,7735,
2011-02-14,3.452,7735,
2011-02-15,3.457,7735,
2011-02-16,3.478,7735,
2011-02-17,3.365,7735,
2011-02-18,3.266,7735,
2011-02-19,3.102,7735,
2011-02-20,3.07,7735,
2011-02-21,3.083,7735,
2011-02-22,3.126,7735,
2011-02-23,3.065,7735,
2011-02-24,2.974,7735,
2011-02-25,2.928,7735,
2011-02-26,3.057,7735,
2011-02-27,3.27,7735,
2011-02-28,3.324,7735,
2011-03-01,3.221,7735,
2011-03-02,3.499,7735,
2011-03-03,3.285,7735,
2011-03-04,3.202,7735,
2011-03-05,3.22,7735,
2011-03-06,3.175,7735,
2011-03-07,3.15,7735,
2011-03-08,3.168,7735,
2011-03-09,3.207,7735,
2011-03-10,3.385,7735,
2011-03-11,3.189,7735,
2011-03-12,3.269,7735,
2011-03-13,3.326,7735,
2011-03-14,3.296,7735,
2011-03-15,3.476,7735,
2011-03-16,3.389,7735,
2011-03-17,3.263,7735,
2011-03-18,3.344,7735,
2011-03-19,3.361,7735,
2011-03-20,3.276,7735,
2011-03-21,3.283,7735,
2011-03-22,3.146,7735,
2011-03-23,3.174,7735,
2011-03-24,3.288,7735,
2011-03-25,3.297,7735,
2011-03-26,3.361,7735,
2011-03-27,3.367,7735,
2011-03-28,3.253,7735,
2011-03-29,3.307,7735,
2011-03-30,3.287,7735,
2011-03-31,3.288,7735,
2011-04-01,3.239,7735,
2011-04-02,3.206,7735,
2011-04-03,3.054,7735,
2011-04-04,3.142,7735,
2011-04-05,3.168,7735,
2011-04-06,3.181,7735,
2011-04-07,3.068,7735,
2011-04-08,3.018,7735,
2011-04-09,3.048,7735,
2011-04-10,3.098,7735,
2011-04-11,3.085,7735,
2011-04-12,3.037,7735,
2011-04-13,3.165,7735,
2011-04-14,3.128,7735,
2011-04-15,3.15,7735,
2011-04-16,3.22,7735,
2011-04-17,3.168,7735,
2011-04-18,3.127,7735,
2011-04-19,3.061,7735,
2011-04-20,3.087,7735,
2011-04-21,2.993,7735,
2011-04-22,2.932,7735,
2011-04-23,3.013,7735,
2011-04-24,3.094,7735,
2011-04-25,3.149,7735,
2011-04-26,3.063,7735,
2011-04-27,3.139,7735,
2011-04-28,3.128,7735,
2011-04-29,3.007,7735,
2011-04-30,2.92,7735,
2011-05-01,2.924,7735,
2011-05-02,3.005,7735,
2011-05-03,2.929,7735,
2011-05-04,2.919,7735,
2011-05-05,2.986,7735,
2011-05-06,3.029,7735,
2011-05-07,3.122,7735,
2011-05-08,3.068,7735,
2011-05-09,2.972,7735,
2011-05-10,2.995,7735,
2011-05-11,3.1,7735,
2011-05-12,3.025,7735,
2011-05-13,3.032,7735,
2011-05-14,3.139,7735,
2011-05-15,3.233,7735,
2011-05-16,3.196,7735,
2011-05-17,3.208,7735,
2011-05-18,3.139,7735,
2011-05-19,3.066,7735,
2011-05-20,3.072,7735,
2011-05-21,3.056,7735,
2011-05-22,3.067,7735,
2011-05-23,3.037,7735,
2011-05-24,3.035,7735,
2011-05-25,3.135,7735,
2011-05-26,3.145,7735,
2011-05-27,3.162,7735,
2011-05-28,3.144,7735,
2011-05-29,3.138,7735,
2011-05-30,3.149,7735,
2011-05-31,3.124,7735,
2011-06-01,3.142,7735,
2011-06-02,3.126,7735,
2011-06-03,3.068,7735,
2011-06-04,3.052,7735,
2011-06-05,3.08,7735,
2011-06-06,3.134,7735,
2011-06-07,3.102,7735,
2011-06-08,3.075,7735,
2011-06-09,3.065,7735,
2011-06-10,3.071,7735,
2011-06-11,3.124,7735,
2011-06-12,3.164,7735,
2011-06-13,3.161,7735,
2011-06-14,3.058,7735,
2011-06-15,3.057,7735,
2011-06-16,3.058,7735,
2011-06-17,3.078,7735,
2011-06-18,3.096,7735,
2011-06-19,3.044,7735,
2011-06-20,3.073,7735,
2011-06-21,3.076,7735,
2011-06-22,3.134,7735,
2011-06-23,3.098,7735,
2011-06-24,3.061,7735,
2011-06-25,3.072,7735,
2011-06-26,3.049,7735,
2011-06-27,3.134,7735,
2011-06-28,3.208,7735,
2011-06-29,3.244,7735,
2011-06-30,3.129,7735,
2011-07-01,3.05,7735,
2011-07-02,3.13,7735,
2011-07-03,3.121,7735,
2011-07-04,3.063,7735,
2011-07-05,3.025,7735,
2011-07-06,3.046,7735,
2011-07-07,3.097,7735,
2011-07-08,3.072,7735,
2011-07-09,3.1,7735,
2011-07-10,3.14,7735,
2011-07-11,3.175,7735,
2011-07-12,3.184,7735,
2011-07-13,3.197,7735,
2011-07-14,3.183,7735,
2011-07-15,3.184,7735,
2011-07-16,3.185,7735,
2011-07-17,3.168,7735,
2011-07-18,3.148,7735,
2011-07-19,3.143,7735,
2011-07-20,3.111,7735,
2011-07-21,3.182,7735,
2011-07-22,3.115,7735,
2011-07-23,3.107,7735,
2011-07-24,3.104,7735,
2011-07-25,3.128,7735,
2011-07-26,3.112,7735,
2011-07-27,3.072,7735,
2011-07-28,3.045,7735,
2011-07-29,3.05,7735,
2011-07-30,3.086,7735,
2011-07-31,3.11,7735,
2011-08-01,3.119,7735,
2011-08-02,3.159,7735,
2011-08-03,3.176,7735,
2011-08-04,3.174,7735,
2011-08-05,3.135,7735,
2011-08-06,3.096,7735,
2011-08-07,3.079,7735,
2011-08-08,3.06,7735,
2011-08-09,3.056,7735,
2011-08-10,3.079,7735,
2011-08-11,3.067,7735,
2011-08-12,3.061,7735,
2011-08-13,3.104,7735,
2011-08-14,3.108,7735,
2011-08-15,3.096,7735,
2011-08-16,3.079,7735,
2011-08-17,3.082,7735,
2011-08-18,3.051,7735,
2011-08-19,3.078,7735,
2011-08-20,3.088,7735,
2011-08-21,3.136,7735,
2011-08-22,3.163,7735,
2011-08-23,3.103,7735,
2011-08-24,3.076,7735,
2011-08-25,3.041,7735,
2011-08-26,3.038,7735,
2011-08-27,3.054,7735,
2011-08-28,3.074,7735,
2011-08-29,3.134,7735,
2011-08-30,3.137,7735,
2011-08-31,3.112,7735,
2011-09-01,3.075,7735,
2011-09-02,3.019,7735,
2011-09-03,2.988,7735,
2011-09-04,3.046,7735,
2011-09-05,3.077,7735,
2011-09-06,3.034,7735,
2011-09-07,2.999,7735,
2011-09-08,2.981,7735,
2011-09-09,2.961,7735,
2011-09-10,3.001,7735,
2011-09-11,3.048,7735,
2011-09-12,3.084,7735,
2011-09-13,3.089,7735,
2011-09-14,3.124,7735,
2011-09-15,3.175,7735,
2011-09-16,3.143,7735,
2011-09-17,3.117,7735,
2011-09-18,3.12,7735,
2011-09-19,3.046,7735,
2011-09-20,3.034,7735,
2011-09-21,3.086,7735,
2011-09-22,3.052,7735,
2011-09-23,3.065,7735,
2011-09-24,3.142,7735,
2011-09-25,3.268,7735,
2011-09-26,3.302,7735,
2011-09-27,3.257,7735,
2011-09-28,3.139,7735,
2011-09-29,3.23,7735,
2011-09-30,3.211,7735,
2011-10-01,3.161,7735,
2011-10-02,3.127,7735,
2011-10-03,3.233,7735,
2011-10-04,3.292,7735,
2011-10-05,3.332,7735,
2011-10-06,3.154,7735,
2011-10-07,3.054,7735,
2011-10-08,3.043,7735,
2011-10-09,3.089,7735,
2011-10-10,3.294,7735,
2011-10-11,3.324,7735,
2011-10-12,3.155,7735,
2011-10-13,3.096,7735,
2011-10-14,3.115,7735,
2011-10-15,3.069,7735,
2011-10-16,3.033,7735,
2011-10-17,2.943,7735,
2011-10-18,2.971,7735,
2011-10-19,3.064,7735,
2011-10-20,3.005,7735,
2011-10-21,2.99,7735,
2011-10-22,2.962,7735,
2011-10-23,2.957,7735,
2011-10-24,2.945,7735,
2011-10-25,2.891,7735,
2011-10-26,3.016,7735,
2011-10-27,3.045,7735,
2011-10-28,3.233,7735,
2011-10-29,3.082,7735,
2011-10-30,3.135,7735,
2011-10-31,2.988,7735,
2011-11-01,2.802,7735,
2011-11-02,2.997,7735,
2011-11-03,3.021,7735,
2011-11-04,2.998,7735,
2011-11-05,3.065,7735,
2011-11-06,3.053,7735,
2011-11-07,3.038,7735,
2011-11-08,3.051,7735,
2011-11-09,3.12,7735,
2011-11-10,3.132,7735,
2011-11-11,3.306,7735,
2011-11-12,3.186,7735,
2011-11-13,3.244,7735,
2011-11-14,3.174,7735,
2011-11-15,3.006,7735,
2011-11-16,3.124,7735,
2011-11-17,3.186,7735,
2011-11-18,3.146,7735,
2011-11-19,3.046,7735,
2011-11-20,3.027,7735,
2011-11-21,3.238,7735,
2011-11-22,3.503,7735,
2011-11-23,3.612,7735,
2011-11-24,3.658,7735,
2011-11-25,3.334,7735,
2011-11-26,3.306,7735,
2011-11-27,3.357,7735,
2011-11-28,3.071,7735,
2011-11-29,3.03,7735,
2011-11-30,2.848,7735,
2011-12-01,2.776,7735,
2011-12-02,2.808,7735,
2011-12-03,2.799,7735,
2011-12-04,2.762,7735,
2011-12-05,2.821,7735,
2011-12-06,2.882,7735,
2011-12-07,2.885,7735,
2011-12-08,2.931,7735,
2011-12-09,2.999,7735,
2011-12-10,3.086,7735,
2011-12-11,3.049,7735,
2011-12-12,2.986,7735,
2011-12-13,3.031,7735,
2011-12-14,2.996,7735,
2011-12-15,2.939,7735,
2011-12-16,2.885,7735,
2011-12-17,2.937,7735,
2011-12-18,2.901,7735,
2011-12-19,2.847,7735,
2011-12-20,2.954,7735,
2011-12-21,2.896,7735,
2011-12-22,2.953,7735,
2011-12-23,2.994,7735,
2011-12-24,3.07,7735,
2011-12-25,3.241,7735,
2011-12-26,3.085,7735,
2011-12-27,3.174,7735,
2011-12-28,3.339,7735,
2011-12-29,3.214,7735,
2011-12-30,3.294,7735,
2011-12-31,2.96,7735,
2012-01-01,3.022,7735,
2012-01-02,3.177,7735,
2012-01-03,3.176,7735,
2012-01-04,3.326,7735,
2012-01-05,3.253,7735,
2012-01-06,3.166,7735,
2012-01-07,3.131,7735,
2012-01-08,3.141,7735,
2012-01-09,3.15,7735,
2012-01-10,2.994,7735,
2012-01-11,2.888,7735,
2012-01-12,2.908,7735,
2012-01-13,2.931,7735,
2012-01-14,3.085,7735,
2012-01-15,3.014,7735,
2012-01-16,3.028,7735,
2012-01-17,3.14,7735,
2012-01-18,3.11,7735,
2012-01-19,3.29,7735,
2012-01-20,3.448,7735,
2012-01-21,3.617,7735,
2012-01-22,3.577,7735,
2012-01-23,3.403,7735,
2012-01-24,3.456,7735,
2012-01-25,3.314,7735,
2012-01-26,3.203,7735,
2012-01-27,2.965,7735,
2012-01-28,2.982,7735,
2012-01-29,3.159,7735,
2012-01-30,3.13,7735,
2012-01-31,3.139,7735,
2012-02-01,3.097,7735,
2012-02-02,2.945,7735,
2012-02-03,3.045,7735,
2012-02-04,3.064,7735,
2012-02-05,3.052,7735,
2012-02-06,3.096,7735,
2012-02-07,3.187,7735,
2012-02-08,3.147,7735,
2012-02-09,3.113,7735,
2012-02-10,3.191,7735,
2012-02-11,3.162,7735,
2012-02-12,3.14,7735,
2012-02-13,3.099,7735,
2012-02-14,3.098,7735,
2012-02-15,2.957,7735,
2012-02-16,3.031,7735,
2012-02-17,3.111,7735,
2012-02-18,3.212,7735,
2012-02-19,3.118,7735,
2012-02-20,3.18,7735,
2012-02-21,3.155,7735,
2012-02-22,3.136,7735,
2012-02-23,2.958,7735,
2012-02-24,3.11,7735,
2012-02-25,3.103,7735,
2012-02-26,2.895,7735,
2012-02-27,2.896,7735,
2012-02-28,3.077,7735,
2012-02-29,3.215,7735,
2012-03-01,3.007,7735,
2012-03-02,2.92,7735,
2012-03-03,2.995,7735,
2012-03-04,3.019,7735,
2012-03-05,3.217,7735,
2012-03-06,2.961,7735,
2012-03-07,2.878,7735,
2012-03-08,2.93,7735,
2012-03-09,2.983,7735,
2012-03-10,3.102,7735,
2012-03-11,3.226,7735,
2012-03-12,3.489,7735,
2012-03-13,3.401,7735,
2012-03-14,3.321,7735,
2012-03-15,3.457,7735,
2012-03-16,3.397,7735,
2012-03-17,3.371,7735,
2012-03-18,3.322,7735,
2012-03-19,3.253,7735,
2012-03-20,3.447,7735,
2012-03-21,3.274,7735,
2012-03-22,3.225,7735,
2012-03-23,3.186,7735,
2012-03-24,3.119,7735,
2012-03-25,3.175,7735,
2012-03-26,3.188,7735,
2012-03-27,3.288,7735,
2012-03-28,3.403,7735,
2012-03-29,3.525,7735,
2012-03-30,3.468,7735,
2012-03-31,3.41,7735,
2012-04-01,3.314,7735,
2012-04-02,3.315,7735,
2012-04-03,3.364,7735,
2012-04-04,3.252,7735,
2012-04-05,3.17,7735,
2012-04-06,3.088,7735,
2012-04-07,3.05,7735,
2012-04-08,3.085,7735,
2012-04-09,3.121,7735,
2012-04-10,3.17,7735,
2012-04-11,3.174,7735,
2012-04-12,3.163,7735,
2012-04-13,3.183,7735,
2012-04-14,3.133,7735,
2012-04-15,3.105,7735,
2012-04-16,3.221,7735,
2012-04-17,3.141,7735,
2012-04-18,3.207,7735,
2012-04-19,3.181,7735,
2012-04-20,3.132,7735,
2012-04-21,3.088,7735,
2012-04-22,3.126,7735,
2012-04-23,3.118,7735,
2012-04-24,3.108,7735,
2012-04-25,3.233,7735,
2012-04-26,3.259,7735,
2012-04-27,3.067,7735,
2012-04-28,3.048,7735,
2012-04-29,3.069,7735,
2012-04-30,3.247,7735,
2012-05-01,3.148,7735,
2012-05-02,3.119,7735,
2012-05-03,3.191,7735,
2012-05-04,3.121,7735,
2012-05-05,3.013,7735,
2012-05-06,2.982,7735,
2012-05-07,2.988,7735,
2012-05-08,3.04,7735,
2012-05-09,2.989,7735,
2012-05-10,2.854,7735,
2012-05-11,2.835,7735,
2012-05-12,2.877,7735,
2012-05-13,2.943,7735,
2012-05-14,3.025,7735,
2012-05-15,3.064,7735,
2012-05-16,3.079,7735,
2012-05-17,3.079,7735,
2012-05-18,3.041,7735,
2012-05-19,3.064,7735,
2012-05-20,3.079,7735,
2012-05-21,3.178,7735,
2012-05-22,3.165,7735,
2012-05-23,3.131,7735,
2012-05-24,3.107,7735,
2012-05-25,3.085,7735,
2012-05-26,3.087,7735,
2012-05-27,3.052,7735,
2012-05-28,3.028,7735,
2012-05-29,3.01,7735,
2012-05-30,2.974,7735,
2012-05-31,3.001,7735,
2012-06-01,3.12,7735,
2012-06-02,3.117,7735,
2012-06-03,3.096,7735,
2012-06-04,3.12,7735,
2012-06-05,3.066,7735,
2012-06-06,3.01,7735,
2012-06-07,3.14,7735,
2012-06-08,3.104,7735,
2012-06-09,3.046,7735,
2012-06-10,3,7735,
2012-06-11,3.022,7735,
2012-06-12,3.076,7735,
2012-06-13,3.053,7735,
2012-06-14,3.049,7735,
2012-06-15,3.034,7735,
2012-06-16,3.078,7735,
2012-06-17,3.165,7735,
2012-06-18,3.145,7735,
2012-06-19,3.056,7735,
2012-06-20,3.086,7735,
2012-06-21,3.167,7735,
2012-06-22,3.21,7735,
2012-06-23,3.216,7735,
2012-06-24,3.136,7735,
2012-06-25,3.113,7735,
2012-06-26,3.141,7735,
2012-06-27,3.135,7735,
2012-06-28,3.175,7735,
2012-06-29,3.173,7735,
2012-06-30,3.192,7735,
2012-07-01,3.159,7735,
2012-07-02,3.157,7735,
2012-07-03,3.179,7735,
2012-07-04,3.132,7735,
2012-07-05,3.112,7735,
2012-07-06,3.078,7735,
2012-07-07,3.048,7735,
2012-07-08,3.096,7735,
2012-07-09,3.133,7735,
2012-07-10,3.098,7735,
2012-07-11,3.129,7735,
2012-07-12,3.144,7735,
2012-07-13,3.129,7735,
2012-07-14,3.138,7735,
2012-07-15,3.129,7735,
2012-07-16,3.147,7735,
2012-07-17,3.184,7735,
2012-07-18,3.148,7735,
2012-07-19,3.148,7735,
2012-07-20,3.173,7735,
2012-07-21,3.125,7735,
2012-07-22,3.156,7735,
2012-07-23,3.097,7735,
2012-07-24,3.065,7735,
2012-07-25,3.073,7735,
2012-07-26,3.125,7735,
2012-07-27,3.144,7735,
2012-07-28,3.112,7735,
2012-07-29,3.09,7735,
2012-07-30,3.083,7735,
2012-07-31,3.069,7735,
2012-08-01,3.063,7735,
2012-08-02,3.073,7735,
2012-08-03,3.07,7735,
2012-08-04,3.101,7735,
2012-08-05,3.158,7735,
2012-08-06,3.194,7735,
2012-08-07,3.203,7735,
2012-08-08,3.141,7735,
2012-08-09,3.105,7735,
2012-08-10,3.075,7735,
2012-08-11,3.066,7735,
2012-08-12,3.036,7735,
2012-08-13,3.024,7735,
2012-08-14,3.087,7735,
2012-08-15,3.085,7735,
2012-08-16,3.104,7735,
2012-08-17,3.164,7735,
2012-08-18,3.198,7735,
2012-08-19,3.178,7735,
2012-08-20,3.17,7735,
2012-08-21,3.177,7735,
2012-08-22,3.126,7735,
2012-08-23,3.115,7735,
2012-08-24,3.021,7735,
2012-08-25,3.054,7735,
2012-08-26,3.121,7735,
2012-08-27,3.102,7735,
2012-08-28,3.112,7735,
