Date,Q_FLAG,LATITUDE,LONGITUDE,DEPTH,VCAR,VTPK,VWH$,VCMX,VTP$,WDIR,WSPD,GSPD,WDIR2,WSPD2,GSPD2,ATMS,ATMS2,DRYT,SSTP
07/12/2010,1,49.91,124.99,14,0.519,3.34,0.53,1.4,3.305,328.25,8.65,10.605,2.2,0.87,0.175,1012.13,1012.185,14.56,13.115
07/12/2011,1.625,49.91,124.99,14,0.12,3.019583333,0.1125,0.675,3.008333333,235.9583333,3.808333333,4.5,239.5416667,4.045833333,4.879166667,1012.908333,1012.770833,-51.3,17.27083333
07/12/2012,1.375,49.91,124.99,14,0.229583333,2.972083333,0.225,1.283333333,3.108333333,303.8333333,5.433333333,6.5125,302.6666667,5.741666667,7.0375,1015.2375,1015.083333,-51.3,19.34583333
07/12/2013,2.909090909,49.91,124.99,14,0.240454545,28.44,0.163636364,0.940909091,2.559090909,269.7727273,4.277272727,5.186363636,279.7727273,4.518181818,5.554545455,1017.004545,1017.004545,15.57727273,15.50454545
07/12/2014,2.625,49.91,124.99,14,0.187083333,25.92166667,0.1,1.108333333,2.716666667,123.375,2.633333333,3.2125,0,0,0,1016.683333,1016.6875,19.59583333,17.40833333
07/12/2015,4,49.91,124.99,14,0.609166667,28.44,0.5375,1.233333333,3.279166667,148.625,5.5,6.654166667,151.2916667,5.679166667,6.925,1013.945833,1013.941667,15.79166667,16.08333333
07/12/2016,3.75,49.91,124.99,14,0.23,26.20083333,0.208333333,0.6625,2.683333333,185.0416667,3.425,4.0375,189.2083333,3.6375,4.2875,1015.55,1015.541667,15.73333333,16.32916667
07/12/2017,3.125,49.91,124.99,14,0.21875,27.39,0.170833333,1.245833333,2.745833333,227.5,3.104166667,3.766666667,229.4583333,3.304166667,3.9875,1015.941667,1015.933333,17.24166667,17.64166667
07/12/2018,3.80952381,49.91,124.99,14,0.439047619,27.21619048,0.361904762,1.228571429,2.966666667,331.2380952,6.9,8.30952381,251.7142857,7.457142857,8.957142857,1019.580952,1019.552381,18.16666667,16.67619048
07/12/2020,0,49.91,124.99,14,10000,10000,0.366666667,1.754166667,3.0875,253.4583333,4.233333333,5.366666667,0,0,0,1018.745833,1018.729167,15.44583333,17.63333333
07/12/2021,0,49.91,124.99,14,10000,10000,0.28,1.08,2.665,332.4,6.13,7.14,0,0,0,1017.655,1017.64,19.155,-51.3
07/13/2005,1,49.91,124.99,14,0.162916667,2.65,0.166666667,0.5375,2.733333333,265.75,4.045833333,4.925,259.2083333,3.9875,4.895833333,1023.208333,1023.179167,16.95416667,17.07916667
07/13/2006,1,49.91,124.99,14,0.722608696,3.866956522,0.72173913,1.373913043,3.886956522,163.6086957,7.613043478,9.213043478,157.826087,7.543478261,9.169565217,1014.791304,1014.647826,15.40869565,15.40869565
07/13/2007,2.941176471,49.91,124.99,14,0.048823529,3.864705882,0.135294118,0.576470588,2.711764706,162.1764706,1.976470588,2.6,164.1764706,2.2,2.876470588,1015.570588,1015.541176,18.13529412,16.9
07/13/2008,1.260869565,49.91,124.99,14,0.170869565,2.893478261,0.173913043,0.613043478,2.843478261,283.3913043,3.817391304,4.643478261,291.8695652,4.1,5.030434783,1018.665217,1018.634783,17.94347826,17.27826087
07/13/2009,1,49.91,124.99,14,0.40375,3.459583333,0.4,1.004166667,3.495833333,174.6666667,3.983333333,4.770833333,189.8333333,4.245833333,5.1625,1019.291667,1019.333333,15.85416667,16.775
07/13/2010,1,49.91,124.99,14,0.348421053,2.889473684,0.352631579,0.9,2.973684211,281.7894737,6.042105263,7.184210526,0,0,0,1018.289474,1018.336842,13.76315789,12.34210526
07/13/2011,1.272727273,49.91,124.99,14,0.177727273,2.783181818,0.190909091,1.059090909,2.718181818,168.1363636,3.459090909,4.231818182,164,3.759090909,4.659090909,1010.718182,1010.572727,-51.3,17.12272727
07/13/2012,1,49.91,124.99,14,0.34875,3.008333333,0.354166667,1.808333333,3.0125,318.5416667,6.775,7.958333333,317.75,7.116666667,8.479166667,1015.391667,1015.25,-51.3,17.47916667
07/13/2013,2.5,49.91,124.99,14,0.247916667,28.20333333,0.1875,0.845833333,3.208333333,305.5,3.854166667,4.6875,299,4.054166667,4.958333333,1020.495833,1020.504167,15.92916667,15.45416667
07/13/2014,2.043478261,49.91,124.99,14,0.165217391,26.93956522,0.095652174,1.143478261,2.508695652,198.826087,2.62173913,3.195652174,0,0,0,1018.73913,1018.73913,20.1173913,18.23913043
07/13/2015,2.75,49.91,124.99,14,0.2875,25.07416667,0.241666667,1.179166667,2.775,216.8333333,2.954166667,3.625,221.0416667,3.133333333,3.841666667,1016.995833,1016.991667,16.85416667,17.01666667
07/13/2016,3.5,49.91,124.99,14,0.21125,23.84333333,0.204166667,0.754166667,2.691666667,241.0833333,3.258333333,3.9375,245.4583333,3.433333333,4.133333333,1021.4875,1021.483333,16.47916667,16.88333333
07/13/2017,3.375,49.91,124.99,14,0.305416667,26.45041667,0.266666667,1.095833333,3.075,219.2083333,3.666666667,4.554166667,221.75,3.891666667,4.795833333,1016.675,1016.675,17.14583333,17.95
07/13/2018,4,49.91,124.99,14,0.566363636,28.18181818,0.468181818,1.75,3.031818182,331.1818182,7.968181818,9.440909091,271.7272727,8.536363636,10.15,1018.031818,1018.013636,16.91818182,14.46363636
07/13/2020,0,49.91,124.99,14,10000,10000,0.152173913,1.247826087,2.556521739,287.9130435,3.882608696,4.734782609,0,0,0,1020.617391,1020.595652,16.1173913,19.2
07/13/2021,0,49.91,124.99,14,10000,10000,0.285714286,1.352380952,2.638095238,321.1428571,5.79047619,6.742857143,0,0,0,1016.909524,1016.895238,18.36190476,-51.3
07/14/2005,1.5,49.91,124.99,14,0.197916667,3.186666667,0.195833333,0.5125,2.908333333,317.4166667,4.666666667,5.579166667,310.9583333,4.604166667,5.533333333,1023.6125,1023.604167,17.67916667,17.76666667
07/14/2007,3.5,49.91,124.99,14,0.035416667,5.173333333,0.095833333,0.4125,2.995833333,168.8333333,1.9375,2.441666667,183.9166667,2.1125,2.670833333,1016.7125,1016.683333,18.775,18.50833333
07/14/2008,1,49.91,124.99,14,0.316086957,2.823913043,0.313043478,0.904347826,2.856521739,307.826087,5.226086957,6.226086957,311.5217391,5.482608696,6.582608696,1016.182609,1016.16087,16.04347826,15.99130435
07/14/2009,1.125,49.91,124.99,14,0.200416667,2.797083333,0.2125,0.891666667,2.9,199.0833333,3.391666667,4.091666667,187.0833333,3.7,4.491666667,1022.791667,1022.829167,16.06666667,16.85416667
07/14/2010,1.214285714,49.91,124.99,14,0.155714286,2.33,0.142857143,0.5,2.314285714,308.2857143,3.921428571,4.664285714,0,0,0,1022.128571,1022.185714,14.2,13.43571429
07/14/2011,1,49.91,124.99,14,0.365,3.030833333,0.366666667,1.225,3.058333333,165.7083333,5.145833333,6.266666667,156.5,5.233333333,6.645833333,1011.070833,1010.9375,-51.3,15.925
07/14/2012,1.125,49.91,124.99,14,0.271666667,2.86375,0.270833333,1.583333333,2.941666667,335.2916667,6.541666667,7.829166667,333.3333333,6.8375,8.35,1013.925,1013.758333,-51.3,17.9375
07/14/2013,3.125,49.91,124.99,14,0.254583333,25.94291667,0.1875,1.041666667,2.6375,326.7083333,5.291666667,6.191666667,319.375,5.491666667,6.55,1020.220833,1020.225,15.93333333,15.3625
07/14/2014,3.125,49.91,124.99,14,0.20625,27.03541667,0.145833333,0.866666667,2.525,155.8333333,4.2875,5.195833333,0,0,0,1017.591667,1017.591667,20.90833333,17.7625
07/14/2015,3,49.91,124.99,14,0.25375,26.39666667,0.208333333,0.908333333,2.8625,302.6666667,4.1375,4.9125,307.1666667,4.283333333,5.0875,1017.445833,1017.445833,17.9375,18.02083333
07/14/2016,4,49.91,124.99,14,0.38625,28.22458333,0.316666667,1.145833333,2.666666667,319.5,5.5125,6.595833333,323.25,5.720833333,6.833333333,1023.733333,1023.729167,17.20833333,17.6
07/14/2017,3.5,49.91,124.99,14,0.287083333,27.05625,0.220833333,1.229166667,2.75,217.0416667,3.383333333,4.2,220.125,3.583333333,4.425,1020.475,1020.4625,17.1625,17.925
07/14/2018,3.55,49.91,124.99,14,0.3405,26.8585,0.265,1.32,3.355,291.05,4.495,5.325,296,4.89,5.785,1020.84,1020.815,16.215,14.17
07/14/2020,0,49.91,124.99,14,10000,10000,0.156521739,1.565217391,2.834782609,280.1304348,3.6,4.465217391,0,0,0,1020.617391,1020.617391,17.69130435,19.63913043
07/14/2021,0,49.91,124.99,14,10000,10000,0.205263158,1.121052632,2.678947368,282.1578947,4.315789474,5.063157895,0,0,0,1015.278947,1015.252632,18.57894737,-51.3
07/15/2005,1.5,49.91,124.99,14,0.135833333,2.604166667,0.133333333,0.525,2.554166667,278.7916667,3.8375,4.666666667,273.2083333,3.720833333,4.666666667,1015.666667,1015.645833,17.30416667,17.84583333
07/15/2007,2.956521739,49.91,124.99,14,0.085652174,4.50173913,0.213043478,0.795652174,3.108695652,174.5652174,4.152173913,5.130434783,175.8695652,4.443478261,5.495652174,1013.117391,1013.095652,18.98695652,18.53478261
07/15/2008,1.625,49.91,124.99,14,0.1725,2.843333333,0.170833333,0.470833333,2.641666667,275.875,3.716666667,4.3875,278.4583333,3.941666667,4.695833333,1016.0125,1015.995833,15.63333333,15.3375
07/15/2009,2.5,49.91,124.99,14,0.052916667,2.689583333,0.05,0.579166667,2.633333333,233,1.404166667,1.829166667,227.0416667,1.645833333,2.108333333,1019.533333,1019.5625,17.5375,17.51666667
07/15/2010,1.333333333,49.91,124.99,14,0.218888889,2.592222222,0.2,0.705555556,2.494444444,317.9444444,5.872222222,6.822222222,0,0,0,1020.188889,1020.25,14.83333333,13.71666667
07/15/2011,1,49.91,124.99,14,0.430416667,3.135416667,0.441666667,1.279166667,3.145833333,145.75,6.975,8.2875,138.4166667,7.308333333,8.783333333,1009.879167,1009.745833,-51.3,15.89166667
07/15/2012,1,49.91,124.99,14,0.454583333,3.048333333,0.454166667,2.191666667,3.1125,299.5833333,8.141666667,9.904166667,299.8333333,8.458333333,10.47083333,1011.808333,1011.670833,-51.3,16.00833333
07/15/2013,3.117647059,49.91,124.99,14,0.351176471,28.13588235,0.270588235,1.276470588,2.841176471,317.1176471,5.788235294,6.894117647,309.1764706,6.035294118,7.258823529,1018.464706,1018.470588,16.52352941,15.08823529
07/15/2014,2.826086957,49.91,124.99,14,0.20826087,27.96826087,0.191304348,0.756521739,2.743478261,81.60869565,4.752173913,5.665217391,0,0,0,1017.691304,1017.7,20.39565217,18.0826087
07/15/2015,3.5,49.91,124.99,14,0.24125,28.44,0.170833333,1.341666667,2.504166667,278.4583333,3.716666667,4.5625,293.5,3.908333333,4.745833333,1016.183333,1016.191667,18.40833333,18.34166667
07/15/2016,3.714285714,49.91,124.99,14,0.428571429,25.72095238,0.371428571,1.147619048,2.685714286,273.2857143,5.819047619,6.885714286,259.7619048,6.014285714,7.123809524,1020.671429,1020.661905,17.03809524,17.11428571
07/15/2017,3.5,49.91,124.99,14,0.376666667,24.87166667,0.308333333,1.520833333,2.675,171.7083333,4.754166667,5.904166667,175.0416667,4.954166667,6.129166667,1019.029167,1019.029167,17.925,18.24166667
07/15/2018,2.782608696,49.91,124.99,14,0.258695652,27.24913043,0.147826087,1.330434783,2.913043478,283.6086957,3.473913043,4.22173913,306.5652174,3.82173913,4.630434783,1017.813043,1017.782609,18.23913043,15.5173913
07/15/2020,0,49.91,124.99,14,10000,10000,0.108333333,1.133333333,2.383333333,293.2916667,2.854166667,3.620833333,0,0,0,1019.658333,1019.625,19.90416667,20.35
07/15/2021,0,49.91,124.99,14,10000,10000,0.22173913,0.830434783,2.865217391,271.4347826,5.130434783,6.143478261,0,0,0,1014.665217,1014.63913,17.4826087,-51.3
07/16/2005,1.130434783,49.91,124.99,14,0.205652174,3.049130435,0.204347826,0.486956522,3.295652174,283.1304348,4.856521739,5.7,306.826087,4.752173913,5.717391304,1016.008696,1015.978261,16.74347826,17.39130435
07/16/2007,3.4,49.91,124.99,14,0.043,4.057,0.15,0.665,2.735,155.9,3.025,3.77,158.3,3.245,4.06,1013.97,1013.95,18.375,18.465
07/16/2008,1.25,49.91,124.99,14,0.26125,2.757083333,0.266666667,0.704166667,2.8625,280.625,4.458333333,5.316666667,284.125,4.666666667,5.625,1018.7375,1018.7125,15.94583333,15.35833333
07/16/2009,2.5,49.91,124.99,14,0.055,3.6225,0.05,0.729166667,3.491666667,237.5833333,1.516666667,1.916666667,241.2083333,1.783333333,2.216666667,1019.958333,1020.008333,18.23333333,18.20833333
07/16/2010,1,49.91,124.99,14,0.282631579,2.842105263,0.268421053,0.9,2.873684211,289.1578947,5.815789474,6.921052632,0,0,0,1018.710526,1018.778947,15.18947368,13.53157895
07/16/2011,1.875,49.91,124.99,14,0.06875,2.927083333,0.079166667,0.533333333,2.8125,113.4166667,2.7125,3.275,102.6666667,2.720833333,3.333333333,1008.85,1008.704167,-51.3,16.375
07/16/2012,1,49.91,124.99,14,0.222083333,3.459166667,0.225,1.295833333,3.4125,195.6666667,2.316666667,2.854166667,190.625,2.4625,3.129166667,1012.791667,1012.625,-51.3,15.7125
07/16/2013,2.826086957,49.91,124.99,14,0.253478261,27.13347826,0.156521739,1.182608696,2.726086957,301.9565217,4.243478261,4.965217391,294.6956522,4.426086957,5.265217391,1014.108696,1014.113043,18.2826087,16.42608696
07/16/2014,3.625,49.91,124.99,14,0.405416667,26.22166667,0.354166667,1.195833333,2.970833333,29.20833333,7.520833333,8.920833333,0,0,0,1015.641667,1015.641667,19.00833333,17.80833333
07/16/2015,3.714285714,49.91,124.99,14,0.567142857,28.3047619,0.49047619,1.638095238,2.971428571,321.2857143,7.652380952,9.195238095,324.2380952,7.904761905,9.547619048,1018.785714,1018.780952,17.45714286,16.87142857
07/16/2016,3.869565217,49.91,124.99,14,0.286086957,26.87217391,0.226086957,1.304347826,2.456521739,262.0434783,4.052173913,4.830434783,250.6086957,4.243478261,5.065217391,1017.608696,1017.608696,17.4,17.6
07/16/2017,2.75,49.91,124.99,14,0.39,18.605,0.3625,0.870833333,2.991666667,272.8333333,4.983333333,6.2125,275.0416667,5.241666667,6.533333333,1022.170833,1022.1625,17.2125,18.37083333
07/16/2018,3.875,49.91,124.99,14,0.38,28.44,0.204166667,1.8125,2.658333333,312.1666667,4.608333333,5.3625,320.1666667,5.029166667,5.858333333,1016.5125,1016.495833,17.7,15.22916667
07/16/2020,0,49.91,124.99,14,10000,10000,0.2,1.016666667,2.6875,221.375,3.645833333,4.5375,0,0,0,1015.320833,1015.304167,19.84166667,20.68333333
07/16/2021,0,49.91,124.99,14,10000,10000,0.675,1.816666667,3.766666667,130.625,7.2,8.591666667,0,0,0,1014.254167,1014.233333,17.99583333,-51.3
07/17/2005,1.125,49.91,124.99,14,0.212083333,3.1875,0.216666667,0.5625,3.095833333,311.75,5.0625,5.933333333,305.5416667,4.995833333,5.875,1020.820833,1020.7875,17.53333333,17.27083333
07/17/2007,3.086956522,49.91,124.99,14,0.039565217,4.322608696,0.091304348,0.465217391,2.847826087,214.173913,2.565217391,3.204347826,219.173913,2.82173913,3.465217391,1011.4,1011.369565,19.05652174,19.0173913
07/17/2008,1.25,49.91,124.99,14,0.29,2.6075,0.2875,0.691666667,2.679166667,314.8333333,5.866666667,6.995833333,316.875,6.116666667,7.3125,1019.775,1019.754167,15.72916667,14.75
07/17/2009,1.391304348,49.91,124.99,14,0.07,3.164347826,0.086956522,0.465217391,3.060869565,233,2.547826087,2.986956522,247.7391304,2.782608696,3.32173913,1019.317391,1019.352174,19.13478261,18.96086957
07/17/2010,1,49.91,124.99,14,0.204,2.7375,0.225,0.665,2.685,336.65,5.24,6.215,0,0,0,1019.98,1020.015,14.8,14.115
07/17/2011,1.25,49.91,124.99,14,0.1475,2.712916667,0.145833333,0.75,2.708333333,177.4583333,3.179166667,3.895833333,165.2083333,3.083333333,3.920833333,1011.9375,1011.816667,-51.3,16.625
07/17/2012,1.375,49.91,124.99,14,0.140833333,2.69625,0.141666667,1.595833333,2.483333333,299.3333333,3.8,4.591666667,296.0416667,4.0125,5.0625,1009.2,1009.05,-51.3,17.27083333
07/17/2013,2.625,49.91,124.99,14,0.175,26.18,0.066666667,1.029166667,3.125,222.2083333,2.7,3.6,215.3333333,2.804166667,3.758333333,1014.558333,1014.558333,18.37916667,17.2
07/17/2014,3.428571429,49.91,124.99,14,0.554761905,23.57619048,0.5,1.342857143,3.452380952,34.14285714,8.19047619,10.08095238,0,0,0,1014.057143,1014.061905,17.99047619,16.76190476
07/17/2015,4,49.91,124.99,14,0.555238095,28.44,0.480952381,1.304761905,2.866666667,331.5238095,7.776190476,9.319047619,334.6190476,8.123809524,9.766666667,1020.214286,1020.214286,17.9047619,15.85714286
07/17/2016,4,49.91,124.99,14,0.190833333,28.10625,0.141666667,1.091666667,2.766666667,223.2083333,2.933333333,3.5125,226.9166667,3.125,3.729166667,1015.383333,1015.3875,17.64166667,18.12916667
07/17/2017,2.875,49.91,124.99,14,0.31625,23.77958333,0.283333333,0.875,2.754166667,290.9583333,4.808333333,5.833333333,302.625,5.058333333,6.120833333,1020.995833,1020.9875,17.0125,18.7375
07/17/2018,3.739130435,49.91,124.99,14,0.333913043,28.06956522,0.182608696,1.543478261,2.57826087,297.9565217,4.27826087,4.995652174,320.8695652,4.652173913,5.439130435,1015.16087,1015.13913,18.15652174,15.39130435
07/17/2020,0,49.91,124.99,14,10000,10000,0.359090909,1.627272727,3.145454545,330.5,5.618181818,6.786363636,0,0,0,1016.377273,1016.35,17.49090909,19.59090909
07/17/2021,0,49.91,124.99,14,10000,10000,0.470833333,1.35,3.295833333,139.2916667,6.483333333,7.683333333,0,0,0,1016.179167,1016.154167,17.38333333,-51.3
07/18/2005,1.083333333,49.91,124.99,14,0.33,3.009166667,0.320833333,0.766666667,3.091666667,333.9583333,7.391666667,8.833333333,326.3333333,7.35,8.845833333,1014.341667,1014.295833,18.30833333,16.10416667
07/18/2006,1,49.91,124.99,14,0.05,2.74,0.1,0.1,3,163,2.2,2.7,155,2.1,2.7,1020.5,1020.4,18.1,18.2
07/18/2007,1.25,49.91,124.99,14,0.134583333,2.777916667,0.133333333,0.654166667,2.8,255.0416667,3.35,4,240.7083333,3.575,4.295833333,1010.704167,1010.666667,17.9875,18.64583333
07/18/2008,1,49.91,124.99,14,0.382777778,2.962222222,0.372222222,1.144444444,2.966666667,323.6111111,6.422222222,7.716666667,326.8888889,6.677777778,8.144444444,1018.1,1018.072222,15.4,14.12777778
07/18/2009,1,49.91,124.99,14,0.130909091,3.160909091,0.15,0.540909091,3.131818182,212.0909091,2.822727273,3.640909091,198.6363636,3.063636364,3.977272727,1018.077273,1018.122727,19.64090909,18.50454545
07/18/2010,1,49.91,124.99,14,0.274736842,2.896842105,0.273684211,0.810526316,2.952631579,291.8947368,5.505263158,6.621052632,0,0,0,1019.221053,1019.268421,15.88947368,14.50526316
07/18/2011,1.875,49.91,124.99,14,0.069166667,2.585,0.075,0.616666667,2.570833333,236.8333333,2.4125,2.929166667,233.8333333,2.620833333,3.254166667,1014.908333,1014.766667,-51.3,17.525
07/18/2012,1,49.91,124.99,14,0.265,2.879166667,0.2625,1.741666667,2.891666667,278.2083333,5.616666667,6.733333333,276.7916667,5.858333333,7.241666667,1013.891667,1013.745833,-51.3,17.07083333
07/18/2013,1.631578947,49.91,124.99,14,0.147894737,21.67736842,0.136842105,0.578947368,3.1,197.5789474,1.857894737,2.294736842,191,1.957894737,2.505263158,1021.873684,1021.884211,18.22631579,18.11578947
07/18/2014,2.636363636,49.91,124.99,14,0.319545455,27.08227273,0.286363636,1.004545455,3.359090909,67.90909091,4.681818182,5.881818182,0,0,0,1016.422727,1016.422727,16.44545455,15.96363636
07/18/2015,3.318181818,49.91,124.99,14,0.481818182,28.205,0.390909091,1.390909091,2.736363636,284.5454545,6.627272727,7.672727273,302.4090909,6.75,7.913636364,1016.768182,1016.763636,18.47727273,15.46363636
07/18/2016,3.875,49.91,124.99,14,0.23375,27.39,0.141666667,1.145833333,2.9875,149.75,1.9,2.558333333,155.5416667,2.141666667,2.825,1013.554167,1013.554167,18.18333333,18.64583333
07/18/2017,2.5,49.91,124.99,14,0.200416667,28.00916667,0.1625,0.8375,2.654166667,218.25,3.029166667,3.633333333,241.7083333,3.258333333,3.9125,1016.404167,1016.404167,18.30416667,19.15
07/18/2018,3.875,49.91,124.99,14,0.350416667,28.44,0.266666667,1.454166667,2.775,265.0416667,5.041666667,5.991666667,243,5.408333333,6.445833333,1017.833333,1017.816667,18.00416667,16.025
07/18/2020,0,49.91,124.99,14,10000,10000,0.247826087,2.156521739,2.573913043,327.3043478,6.026086957,7.260869565,0,0,0,1022.152174,1022.147826,17.47826087,18.54347826
07/18/2021,0,49.91,124.99,14,10000,10000,0.145833333,0.691666667,2.729166667,236.4583333,2.675,3.441666667,0,0,0,1019.866667,1019.85,17.96666667,-51.3
07/19/2005,1.125,49.91,124.99,14,0.283333333,2.773333333,0.2875,0.6625,2.854166667,272.0833333,6.1625,7.370833333,293.75,6.129166667,7.4375,1011.975,1011.920833,15.8375,15.23333333
07/19/2006,1.875,49.91,124.99,14,0.064166667,2.840833333,0.070833333,0.229166667,2.7875,222.7083333,2.229166667,2.725,217.4166667,2.158333333,2.691666667,1018.979167,1018.870833,17.14583333,17.72916667
07/19/2007,1,49.91,124.99,14,0.510454545,3.283636364,0.522727273,1.277272727,3.277272727,134.3636364,6.981818182,8.359090909,136.7272727,7.331818182,8.931818182,1010.145455,1010.086364,17.19545455,17.46818182
07/19/2008,1,49.91,124.99,14,0.156086957,2.738695652,0.160869565,0.543478261,2.804347826,275.7391304,3.843478261,4.647826087,279.5217391,4.086956522,5,1017.356522,1017.317391,15.3826087,15.33043478
07/19/2009,0.956521739,49.91,124.99,14,0.290869565,2.889565217,0.295652174,0.97826087,2.886956522,297.2608696,5.3,6.37826087,280.8695652,5.613043478,6.786956522,1021.465217,1021.504348,18.10869565,17.99565217
07/19/2010,1,49.91,124.99,14,0.312666667,3.037333333,0.32,0.833333333,2.886666667,329.2666667,6.106666667,7.393333333,0,0,0,1020.213333,1020.26,15.59333333,14.28
07/19/2011,1.260869565,49.91,124.99,14,0.122173913,2.48826087,0.130434783,0.726086957,2.386956522,225.6086957,3.708695652,4.456521739,221.5652174,3.886956522,4.726086957,1014.778261,1014.634783,-51.3,17.68695652
07/19/2012,1.375,49.91,124.99,14,0.084166667,3.016666667,0.1,0.9,2.975,212,2.466666667,3.008333333,206.25,2.695833333,3.3125,1017.254167,1017.0875,-51.3,18.10833333
07/19/2013,3,49.91,124.99,14,0.239583333,28.44,0.183333333,0.95,2.6375,273.625,4.066666667,4.879166667,281.5416667,4.258333333,5.191666667,1020.104167,1020.104167,17.75,17.625
07/19/2014,2.25,49.91,124.99,14,0.347083333,16.13791667,0.308333333,1.129166667,3.575,163.875,3.420833333,4.4625,0,0,0,1013.070833,1013.075,16.9375,16.50416667
07/19/2015,3.75,49.91,124.99,14,0.395,28.32166667,0.3375,1.325,2.625,318.625,5.775,6.816666667,320.6666667,6.016666667,7.116666667,1014.229167,1014.229167,19.4125,15.92916667
07/19/2016,3.75,49.91,124.99,14,0.40375,26.36083333,0.354166667,1.325,2.870833333,140.5833333,4.183333333,5.075,143.1666667,4.391666667,5.308333333,1016.2375,1016.2375,18.08333333,17.57916667
07/19/2017,2.208333333,49.91,124.99,14,0.164583333,22.9775,0.15,0.6625,2.470833333,197.5,3.020833333,3.666666667,208.9583333,3.216666667,3.879166667,1016.1,1016.1,18.84166667,19.40833333
07/19/2018,3.181818182,49.91,124.99,14,0.29,25.84545455,0.240909091,1.063636364,3.004545455,254.3636364,3.854545455,4.581818182,245.1363636,4.222727273,4.995454545,1019.9,1019.877273,16.36363636,15.86818182
07/19/2020,0,49.91,124.99,14,10000,10000,0.358333333,1.370833333,2.779166667,334.3333333,7.170833333,8.558333333,0,0,0,1020.091667,1020.083333,18.07916667,17.85
07/19/2021,0,49.91,124.99,14,10000,10000,0.141666667,0.854166667,2.458333333,246.7083333,3.245833333,3.975,0,0,0,1018.8375,1018.825,18.95833333,-51.3
07/20/2005,1,49.91,124.99,14,0.15375,2.478333333,0.15,0.495833333,2.466666667,300.6666667,4.095833333,4.845833333,323.25,3.904166667,4.7125,1015.483333,1015.4125,15.59583333,14.50833333
07/20/2006,2.304347826,49.91,124.99,14,0.056086957,3.391304348,0.056521739,0.239130435,3.486956522,263.0434783,1.213043478,1.534782609,258.9565217,1.17826087,1.5,1021.669565,1021.56087,18.51304348,18.16956522
07/20/2007,1,49.91,124.99,14,0.523043478,3.062608696,0.513043478,1.182608696,3.056521739,128.2173913,7.182608696,8.639130435,129.7391304,7.591304348,9.247826087,1009.156522,1009.13913,16.63478261,15.60869565
07/20/2008,1.5,49.91,124.99,14,0.117083333,3.461666667,0.125,0.3375,3.354166667,191.6666667,2.004166667,2.491666667,196.9583333,2.254166667,2.7875,1014.179167,1014.141667,16.47916667,16.3375
07/20/2009,1,49.91,124.99,14,0.299583333,2.840833333,0.308333333,0.970833333,2.858333333,317.2916667,5.608333333,6.666666667,317.5833333,5.945833333,7.145833333,1020.875,1020.9125,17.61666667,16.98333333
07/20/2010,1.692307692,49.91,124.99,14,0.194615385,2.458461538,0.184615385,0.707692308,2.438461538,306,5.015384615,5.884615385,0,0,0,1018.1,1018.153846,15.54615385,14.6
07/20/2011,1.125,49.91,124.99,14,0.23,3.115,0.2375,1.075,2.970833333,209.3333333,4.445833333,5.375,204.0416667,4.7625,5.795833333,1017.5875,1017.454167,-51.3,17.475
07/20/2012,2,49.91,124.99,14,0.28875,3.26625,0.279166667,1.958333333,3.033333333,180.8333333,4.270833333,5.304166667,174.4583333,4.595833333,5.691666667,1014.283333,1014.129167,-51.3,18.60416667
07/20/2013,3,49.91,124.99,14,0.276666667,27.05625,0.225,0.975,2.9125,315.375,4.708333333,5.554166667,308.5416667,4.904166667,5.891666667,1017.05,1017.05,17.7,17.50833333
07/20/2014,2.826086957,49.91,124.99,14,0.301304348,26.86217391,0.260869565,0.904347826,2.895652174,122.3478261,4.760869565,5.730434783,12.52173913,0.286956522,0.3,1012.773913,1012.773913,16.1173913,16.05217391
07/20/2015,2.625,49.91,124.99,14,0.28875,23.23458333,0.266666667,0.920833333,3.120833333,246.125,4.525,5.470833333,248.4166667,4.708333333,5.754166667,1013.904167,1013.904167,18.0625,16.49583333
07/20/2016,3.625,49.91,124.99,14,0.225416667,25.3525,0.2,1.016666667,2.7375,236.2916667,2.1375,2.841666667,239.3333333,2.366666667,3.0875,1019.233333,1019.233333,17.6625,17.275
07/20/2017,2.5,49.91,124.99,14,0.164166667,21.07333333,0.158333333,0.5375,2.9,269.75,2.983333333,3.783333333,273.3333333,3.183333333,4.004166667,1016.541667,1016.5375,17.3125,19.24166667
07/20/2018,4,49.91,124.99,14,0.363181818,28.44,0.290909091,1.459090909,2.677272727,300.4090909,5.804545455,6.895454545,209,6.309090909,7.490909091,1020.472727,1020.445455,16,14.92272727
07/20/2020,0,49.91,124.99,14,10000,10000,0.291666667,1.55,2.716666667,327.625,5.9375,6.975,0,0,0,1017.854167,1017.8375,17.38333333,16.90833333
07/20/2021,0,49.91,124.99,14,10000,10000,0.191666667,1.008333333,2.558333333,225.625,4.379166667,5.429166667,0,0,0,1018.1125,1018.104167,19.42916667,-51.3
07/21/2005,1,49.91,124.99,14,0.132916667,2.972083333,0.145833333,0.329166667,2.783333333,313.375,4.220833333,4.866666667,291.9583333,4.191666667,4.841666667,1017.229167,1017.1625,16.28333333,14.94166667
07/21/2006,1.625,49.91,124.99,14,0.107916667,2.906666667,0.108333333,0.454166667,2.708333333,284,3.570833333,4.120833333,278.5416667,3.508333333,4.1,1020,1019.9,21.7125,18.8375
